,0,NDVIfile,ndvi_file_name
3169,Ji-Parana,10,Global_NDVI-0000023296-0000046592.tif
3170,Cusco,10,Global_NDVI-0000023296-0000046592.tif
3171,Ciudad Guayana,10,Global_NDVI-0000023296-0000046592.tif
3172,San Cristobal,10,Global_NDVI-0000023296-0000046592.tif
3173,Feira de Santana,10,Global_NDVI-0000023296-0000046592.tif
3174,Boa Vista,10,Global_NDVI-0000023296-0000046592.tif
3175,Paramaribo,10,Global_NDVI-0000023296-0000046592.tif
3176,Bridgetown,10,Global_NDVI-0000023296-0000046592.tif
3177,Port-of-Spain,10,Global_NDVI-0000023296-0000046592.tif
3178,Recife,10,Global_NDVI-0000023296-0000046592.tif
3179,La Paz3,10,Global_NDVI-0000023296-0000046592.tif
3180,Belem,10,Global_NDVI-0000023296-0000046592.tif
3181,Maracaibo,10,Global_NDVI-0000023296-0000046592.tif
3182,Caracas,10,Global_NDVI-0000023296-0000046592.tif
3183,Manaus,10,Global_NDVI-0000023296-0000046592.tif
3184,Valencia1,10,Global_NDVI-0000023296-0000046592.tif
3185,Salvador,10,Global_NDVI-0000023296-0000046592.tif
3186,Port-au-Prince,10,Global_NDVI-0000023296-0000046592.tif
3187,Brasilia,10,Global_NDVI-0000023296-0000046592.tif
3188,Santo Domingo,10,Global_NDVI-0000023296-0000046592.tif
3189,Fortaleza,10,Global_NDVI-0000023296-0000046592.tif
3190,Goiania,10,Global_NDVI-0000023296-0000046592.tif
3191,San Juan1,10,Global_NDVI-0000023296-0000046592.tif
3192,Bogota,10,Global_NDVI-0000023296-0000046592.tif
3193,Al Jaghbub,11,Global_NDVI-0000023296-0000069888.tif
3194,Dirj,11,Global_NDVI-0000023296-0000069888.tif
3195,Bertoua,11,Global_NDVI-0000023296-0000069888.tif
3196,Dibaya,11,Global_NDVI-0000023296-0000069888.tif
3197,Fada,11,Global_NDVI-0000023296-0000069888.tif
3198,Pala,11,Global_NDVI-0000023296-0000069888.tif
3199,Yelimane,11,Global_NDVI-0000023296-0000069888.tif
3200,Koidu,11,Global_NDVI-0000023296-0000069888.tif
3201,Kumo,11,Global_NDVI-0000023296-0000069888.tif
3202,Luebo,11,Global_NDVI-0000023296-0000069888.tif
3203,Chibia,11,Global_NDVI-0000023296-0000069888.tif
3204,El Qasr,11,Global_NDVI-0000023296-0000069888.tif
3205,Ondjiva,11,Global_NDVI-0000023296-0000069888.tif
3206,Dondo2,11,Global_NDVI-0000023296-0000069888.tif
3207,Kambove,11,Global_NDVI-0000023296-0000069888.tif
3208,Koulikoro,11,Global_NDVI-0000023296-0000069888.tif
3209,Oum Hadjer,11,Global_NDVI-0000023296-0000069888.tif
3210,Bosobolo,11,Global_NDVI-0000023296-0000069888.tif
3211,Eseka,11,Global_NDVI-0000023296-0000069888.tif
3212,Libenge,11,Global_NDVI-0000023296-0000069888.tif
3213,Bossembele,11,Global_NDVI-0000023296-0000069888.tif
3214,Kafue,11,Global_NDVI-0000023296-0000069888.tif
3215,Oshikango,11,Global_NDVI-0000023296-0000069888.tif
3216,Bogue,11,Global_NDVI-0000023296-0000069888.tif
3217,Illizi,11,Global_NDVI-0000023296-0000069888.tif
3218,Reggane,11,Global_NDVI-0000023296-0000069888.tif
3219,Tidjikdja,11,Global_NDVI-0000023296-0000069888.tif
3220,El Daba,11,Global_NDVI-0000023296-0000069888.tif
3221,Edea,11,Global_NDVI-0000023296-0000069888.tif
3222,Kimpese,11,Global_NDVI-0000023296-0000069888.tif
3223,Doba,11,Global_NDVI-0000023296-0000069888.tif
3224,Demba,11,Global_NDVI-0000023296-0000069888.tif
3225,Yangambi,11,Global_NDVI-0000023296-0000069888.tif
3226,Businga,11,Global_NDVI-0000023296-0000069888.tif
3227,Waku Kungo,11,Global_NDVI-0000023296-0000069888.tif
3228,Dimbokro,11,Global_NDVI-0000023296-0000069888.tif
3229,Mao,11,Global_NDVI-0000023296-0000069888.tif
3230,Soyo,11,Global_NDVI-0000023296-0000069888.tif
3231,Kati,11,Global_NDVI-0000023296-0000069888.tif
3232,Al Khums,11,Global_NDVI-0000023296-0000069888.tif
3233,Markala,11,Global_NDVI-0000023296-0000069888.tif
3234,Guiglo,11,Global_NDVI-0000023296-0000069888.tif
3235,Sefra,11,Global_NDVI-0000023296-0000069888.tif
3236,Boma,11,Global_NDVI-0000023296-0000069888.tif
3237,Kabalo,11,Global_NDVI-0000023296-0000069888.tif
3238,Gogrial,11,Global_NDVI-0000023296-0000069888.tif
3239,Aketi,11,Global_NDVI-0000023296-0000069888.tif
3240,Al Marj,11,Global_NDVI-0000023296-0000069888.tif
3241,Nkongsamba,11,Global_NDVI-0000023296-0000069888.tif
3242,Foumban,11,Global_NDVI-0000023296-0000069888.tif
3243,Lobito,11,Global_NDVI-0000023296-0000069888.tif
3244,Moanda2,11,Global_NDVI-0000023296-0000069888.tif
3245,Linares2,11,Global_NDVI-0000023296-0000069888.tif
3246,Mamou,11,Global_NDVI-0000023296-0000069888.tif
3247,Goulimine,11,Global_NDVI-0000023296-0000069888.tif
3248,Kapiri Mposhi,11,Global_NDVI-0000023296-0000069888.tif
3249,Birni Nkonni,11,Global_NDVI-0000023296-0000069888.tif
3250,Chililabombwe,11,Global_NDVI-0000023296-0000069888.tif
3251,Ksar El Kebir,11,Global_NDVI-0000023296-0000069888.tif
3252,Muglad,11,Global_NDVI-0000023296-0000069888.tif
3253,Bawku,11,Global_NDVI-0000023296-0000069888.tif
3254,Dabou,11,Global_NDVI-0000023296-0000069888.tif
3255,Uvira,11,Global_NDVI-0000023296-0000069888.tif
3256,Bani Walid,11,Global_NDVI-0000023296-0000069888.tif
3257,Gandajika,11,Global_NDVI-0000023296-0000069888.tif
3258,Kasangulu,11,Global_NDVI-0000023296-0000069888.tif
3259,Laghouat,11,Global_NDVI-0000023296-0000069888.tif
3260,Winneba,11,Global_NDVI-0000023296-0000069888.tif
3261,Marzuq,11,Global_NDVI-0000023296-0000069888.tif
3262,Bolgatanga,11,Global_NDVI-0000023296-0000069888.tif
3263,Beja,11,Global_NDVI-0000023296-0000069888.tif
3264,Loubomo,11,Global_NDVI-0000023296-0000069888.tif
3265,Numan,11,Global_NDVI-0000023296-0000069888.tif
3266,Koforidua,11,Global_NDVI-0000023296-0000069888.tif
3267,Diourbel,11,Global_NDVI-0000023296-0000069888.tif
3268,Ben Gardane,11,Global_NDVI-0000023296-0000069888.tif
3269,San-Pedro,11,Global_NDVI-0000023296-0000069888.tif
3270,Kindu,11,Global_NDVI-0000023296-0000069888.tif
3271,Ragusa,11,Global_NDVI-0000023296-0000069888.tif
3272,Souk Ahras,11,Global_NDVI-0000023296-0000069888.tif
3273,Tiarat,11,Global_NDVI-0000023296-0000069888.tif
3274,Tebessa,11,Global_NDVI-0000023296-0000069888.tif
3275,Sidi bel Abbes,11,Global_NDVI-0000023296-0000069888.tif
3276,Algeciras,11,Global_NDVI-0000023296-0000069888.tif
3277,Korhogo,11,Global_NDVI-0000023296-0000069888.tif
3278,Gafsa,11,Global_NDVI-0000023296-0000069888.tif
3279,Az Zawiyah,11,Global_NDVI-0000023296-0000069888.tif
3280,El Jadida,11,Global_NDVI-0000023296-0000069888.tif
3281,Keffi,11,Global_NDVI-0000023296-0000069888.tif
3282,Ouargla,11,Global_NDVI-0000023296-0000069888.tif
3283,Soubre,11,Global_NDVI-0000023296-0000069888.tif
3284,Hania,11,Global_NDVI-0000023296-0000069888.tif
3285,Mostaganem,11,Global_NDVI-0000023296-0000069888.tif
3286,Thies,11,Global_NDVI-0000023296-0000069888.tif
3287,Qairouan,11,Global_NDVI-0000023296-0000069888.tif
3288,Setif,11,Global_NDVI-0000023296-0000069888.tif
3289,Kitwe,11,Global_NDVI-0000023296-0000069888.tif
3290,Sekondi,11,Global_NDVI-0000023296-0000069888.tif
3291,Calabar,11,Global_NDVI-0000023296-0000069888.tif
3292,Marbella,11,Global_NDVI-0000023296-0000069888.tif
3293,Brikama,11,Global_NDVI-0000023296-0000069888.tif
3294,Ondo,11,Global_NDVI-0000023296-0000069888.tif
3295,Oshogbo,11,Global_NDVI-0000023296-0000069888.tif
3296,Meknes,11,Global_NDVI-0000023296-0000069888.tif
3297,Murcia,11,Global_NDVI-0000023296-0000069888.tif
3298,Ife,11,Global_NDVI-0000023296-0000069888.tif
3299,Oyo,11,Global_NDVI-0000023296-0000069888.tif
3300,Tema,11,Global_NDVI-0000023296-0000069888.tif
3301,Kumbo,11,Global_NDVI-0000023296-0000069888.tif
3302,Kumasi,11,Global_NDVI-0000023296-0000069888.tif
3303,Onitsha,11,Global_NDVI-0000023296-0000069888.tif
3304,Awka,11,Global_NDVI-0000023296-0000069888.tif
3305,Cyangugu,11,Global_NDVI-0000023296-0000069888.tif
3306,Bafoussam,11,Global_NDVI-0000023296-0000069888.tif
3307,Ouidah,11,Global_NDVI-0000023296-0000069888.tif
3308,Nsukka,11,Global_NDVI-0000023296-0000069888.tif
3309,Ado Ekiti,11,Global_NDVI-0000023296-0000069888.tif
3310,Al Bayda,11,Global_NDVI-0000023296-0000069888.tif
3311,I-n-Amenas,11,Global_NDVI-0000023296-0000069888.tif
3312,Bansang,11,Global_NDVI-0000023296-0000069888.tif
3313,Belabo,11,Global_NDVI-0000023296-0000069888.tif
3314,Cacolo,11,Global_NDVI-0000023296-0000069888.tif
3315,Calucinga,11,Global_NDVI-0000023296-0000069888.tif
3316,Djanet,11,Global_NDVI-0000023296-0000069888.tif
3317,Ikela,11,Global_NDVI-0000023296-0000069888.tif
3318,Kalima,11,Global_NDVI-0000023296-0000069888.tif
3319,Kaoma,11,Global_NDVI-0000023296-0000069888.tif
3320,Kariba,11,Global_NDVI-0000023296-0000069888.tif
3321,Kenge,11,Global_NDVI-0000023296-0000069888.tif
3322,Lubutu,11,Global_NDVI-0000023296-0000069888.tif
3323,Ouadda,11,Global_NDVI-0000023296-0000069888.tif
3324,Quipungo,11,Global_NDVI-0000023296-0000069888.tif
3325,Satadougou,11,Global_NDVI-0000023296-0000069888.tif
3326,Selibaby,11,Global_NDVI-0000023296-0000069888.tif
3327,Timbedra,11,Global_NDVI-0000023296-0000069888.tif
3328,Zouar,11,Global_NDVI-0000023296-0000069888.tif
3329,Mizdah,11,Global_NDVI-0000023296-0000069888.tif
3330,Kaniama,11,Global_NDVI-0000023296-0000069888.tif
3331,Boke,11,Global_NDVI-0000023296-0000069888.tif
3332,Cangamba,11,Global_NDVI-0000023296-0000069888.tif
3333,Quibala,11,Global_NDVI-0000023296-0000069888.tif
3334,Abong Mbang,11,Global_NDVI-0000023296-0000069888.tif
3335,Basoko,11,Global_NDVI-0000023296-0000069888.tif
3336,Birao,11,Global_NDVI-0000023296-0000069888.tif
3337,Bongandanga,11,Global_NDVI-0000023296-0000069888.tif
3338,Calulo,11,Global_NDVI-0000023296-0000069888.tif
3339,Kampene,11,Global_NDVI-0000023296-0000069888.tif
3340,Kontcha,11,Global_NDVI-0000023296-0000069888.tif
3341,Ayorou,11,Global_NDVI-0000023296-0000069888.tif
3342,Banamba,11,Global_NDVI-0000023296-0000069888.tif
3343,Biltine,11,Global_NDVI-0000023296-0000069888.tif
3344,Bol,11,Global_NDVI-0000023296-0000069888.tif
3345,Chibemba,11,Global_NDVI-0000023296-0000069888.tif
3346,Dehibat,11,Global_NDVI-0000023296-0000069888.tif
3347,Sokolo,11,Global_NDVI-0000023296-0000069888.tif
3348,Camabatela,11,Global_NDVI-0000023296-0000069888.tif
3349,Caxito,11,Global_NDVI-0000023296-0000069888.tif
3350,Ghadamis,11,Global_NDVI-0000023296-0000069888.tif
3351,Luau,11,Global_NDVI-0000023296-0000069888.tif
3352,Lusanga,11,Global_NDVI-0000023296-0000069888.tif
3353,Mangai,11,Global_NDVI-0000023296-0000069888.tif
3354,Mbe,11,Global_NDVI-0000023296-0000069888.tif
3355,Mongo,11,Global_NDVI-0000023296-0000069888.tif
3356,Muconda,11,Global_NDVI-0000023296-0000069888.tif
3357,Ndende,11,Global_NDVI-0000023296-0000069888.tif
3358,Qaminis,11,Global_NDVI-0000023296-0000069888.tif
3359,Robertsport,11,Global_NDVI-0000023296-0000069888.tif
3360,Sumbe,11,Global_NDVI-0000023296-0000069888.tif
3361,Ati,11,Global_NDVI-0000023296-0000069888.tif
3362,Bukama,11,Global_NDVI-0000023296-0000069888.tif
3363,El Alamein,11,Global_NDVI-0000023296-0000069888.tif
3364,Harper,11,Global_NDVI-0000023296-0000069888.tif
3365,Mbaiki,11,Global_NDVI-0000023296-0000069888.tif
3366,Ndalatando,11,Global_NDVI-0000023296-0000069888.tif
3367,Tshela,11,Global_NDVI-0000023296-0000069888.tif
3368,Zambezi,11,Global_NDVI-0000023296-0000069888.tif
3369,Salum,11,Global_NDVI-0000023296-0000069888.tif
3370,Beni Ounif,11,Global_NDVI-0000023296-0000069888.tif
3371,Moloundou,11,Global_NDVI-0000023296-0000069888.tif
3372,Mwinilunga,11,Global_NDVI-0000023296-0000069888.tif
3373,Nguigmi,11,Global_NDVI-0000023296-0000069888.tif
3374,Nzeto,11,Global_NDVI-0000023296-0000069888.tif
3375,Sibiti,11,Global_NDVI-0000023296-0000069888.tif
3376,Uige,11,Global_NDVI-0000023296-0000069888.tif
3377,Yomou,11,Global_NDVI-0000023296-0000069888.tif
3378,Sitia,11,Global_NDVI-0000023296-0000069888.tif
3379,Boende,11,Global_NDVI-0000023296-0000069888.tif
3380,Cubal,11,Global_NDVI-0000023296-0000069888.tif
3381,Mekambo,11,Global_NDVI-0000023296-0000069888.tif
3382,Tibati,11,Global_NDVI-0000023296-0000069888.tif
3383,Mitzik,11,Global_NDVI-0000023296-0000069888.tif
3384,Goundam,11,Global_NDVI-0000023296-0000069888.tif
3385,Lusambo,11,Global_NDVI-0000023296-0000069888.tif
3386,Gamba,11,Global_NDVI-0000023296-0000069888.tif
3387,Goure,11,Global_NDVI-0000023296-0000069888.tif
3388,Kribi,11,Global_NDVI-0000023296-0000069888.tif
3389,Madaoua,11,Global_NDVI-0000023296-0000069888.tif
3390,Mongomo,11,Global_NDVI-0000023296-0000069888.tif
3391,Nioro du Sahel,11,Global_NDVI-0000023296-0000069888.tif
3392,Greenville3,11,Global_NDVI-0000023296-0000069888.tif
3393,Lubao,11,Global_NDVI-0000023296-0000069888.tif
3394,Zongo,11,Global_NDVI-0000023296-0000069888.tif
3395,Boutilimit,11,Global_NDVI-0000023296-0000069888.tif
3396,Camacupa,11,Global_NDVI-0000023296-0000069888.tif
3397,Lucapa,11,Global_NDVI-0000023296-0000069888.tif
3398,Mushie,11,Global_NDVI-0000023296-0000069888.tif
3399,Ghat,11,Global_NDVI-0000023296-0000069888.tif
3400,Bafia,11,Global_NDVI-0000023296-0000069888.tif
3401,Bolama,11,Global_NDVI-0000023296-0000069888.tif
3402,Timimoun,11,Global_NDVI-0000023296-0000069888.tif
3403,Nchelenge,11,Global_NDVI-0000023296-0000069888.tif
3404,Bolobo,11,Global_NDVI-0000023296-0000069888.tif
3405,Dilolo,11,Global_NDVI-0000023296-0000069888.tif
3406,Djambala,11,Global_NDVI-0000023296-0000069888.tif
3407,Gashua,11,Global_NDVI-0000023296-0000069888.tif
3408,Gaya1,11,Global_NDVI-0000023296-0000069888.tif
3409,Kerouane,11,Global_NDVI-0000023296-0000069888.tif
3410,Aweil,11,Global_NDVI-0000023296-0000069888.tif
3411,Bongor,11,Global_NDVI-0000023296-0000069888.tif
3412,Faranah,11,Global_NDVI-0000023296-0000069888.tif
3413,Kasongo-Lunda,11,Global_NDVI-0000023296-0000069888.tif
3414,Kaya,11,Global_NDVI-0000023296-0000069888.tif
3415,Mbanza-Congo,11,Global_NDVI-0000023296-0000069888.tif
3416,Songo,11,Global_NDVI-0000023296-0000069888.tif
3417,Tillaberi,11,Global_NDVI-0000023296-0000069888.tif
3418,Gharyan,11,Global_NDVI-0000023296-0000069888.tif
3419,Kaga Bandoro,11,Global_NDVI-0000023296-0000069888.tif
3420,Mansa,11,Global_NDVI-0000023296-0000069888.tif
3421,Nalut,11,Global_NDVI-0000023296-0000069888.tif
3422,Ongwediva,11,Global_NDVI-0000023296-0000069888.tif
3423,Bondoukou,11,Global_NDVI-0000023296-0000069888.tif
3424,Diffa,11,Global_NDVI-0000023296-0000069888.tif
3425,Gbadolite,11,Global_NDVI-0000023296-0000069888.tif
3426,Kedougou,11,Global_NDVI-0000023296-0000069888.tif
3427,Kelo,11,Global_NDVI-0000023296-0000069888.tif
3428,Odienne,11,Global_NDVI-0000023296-0000069888.tif
3429,I-n-Salah,11,Global_NDVI-0000023296-0000069888.tif
3430,Banfora,11,Global_NDVI-0000023296-0000069888.tif
3431,Jalingo,11,Global_NDVI-0000023296-0000069888.tif
3432,Kasaji,11,Global_NDVI-0000023296-0000069888.tif
3433,Koulamoutou,11,Global_NDVI-0000023296-0000069888.tif
3434,Mumbwa,11,Global_NDVI-0000023296-0000069888.tif
3435,Mwenga,11,Global_NDVI-0000023296-0000069888.tif
3436,Opobo,11,Global_NDVI-0000023296-0000069888.tif
3437,Sembe,11,Global_NDVI-0000023296-0000069888.tif
3438,Wukari,11,Global_NDVI-0000023296-0000069888.tif
3439,Birak,11,Global_NDVI-0000023296-0000069888.tif
3440,Koko,11,Global_NDVI-0000023296-0000069888.tif
3441,Gbarnga,11,Global_NDVI-0000023296-0000069888.tif
3442,Zouirat,11,Global_NDVI-0000023296-0000069888.tif
3443,Seguela,11,Global_NDVI-0000023296-0000069888.tif
3444,Sibut,11,Global_NDVI-0000023296-0000069888.tif
3445,Makokou,11,Global_NDVI-0000023296-0000069888.tif
3446,Mouila,11,Global_NDVI-0000023296-0000069888.tif
3447,Yendi,11,Global_NDVI-0000023296-0000069888.tif
3448,Lokoja,11,Global_NDVI-0000023296-0000069888.tif
3449,Wum,11,Global_NDVI-0000023296-0000069888.tif
3450,Kiffa,11,Global_NDVI-0000023296-0000069888.tif
3451,Am Timan,11,Global_NDVI-0000023296-0000069888.tif
3452,Ewo,11,Global_NDVI-0000023296-0000069888.tif
3453,Kipushi,11,Global_NDVI-0000023296-0000069888.tif
3454,Zwedru,11,Global_NDVI-0000023296-0000069888.tif
3455,Hun,11,Global_NDVI-0000023296-0000069888.tif
3456,Bria,11,Global_NDVI-0000023296-0000069888.tif
3457,Sassandra,11,Global_NDVI-0000023296-0000069888.tif
3458,Basankusu,11,Global_NDVI-0000023296-0000069888.tif
3459,Smara,11,Global_NDVI-0000023296-0000069888.tif
3460,Bougouni,11,Global_NDVI-0000023296-0000069888.tif
3461,Siguiri,11,Global_NDVI-0000023296-0000069888.tif
3462,Wa,11,Global_NDVI-0000023296-0000069888.tif
3463,Bozoum,11,Global_NDVI-0000023296-0000069888.tif
3464,Inongo,11,Global_NDVI-0000023296-0000069888.tif
3465,Meiganga,11,Global_NDVI-0000023296-0000069888.tif
3466,Mweka,11,Global_NDVI-0000023296-0000069888.tif
3467,Biu,11,Global_NDVI-0000023296-0000069888.tif
3468,Kindia,11,Global_NDVI-0000023296-0000069888.tif
3469,Mbalmayo,11,Global_NDVI-0000023296-0000069888.tif
3470,Nyunzu,11,Global_NDVI-0000023296-0000069888.tif
3471,Cadiz1,11,Global_NDVI-0000023296-0000069888.tif
3472,Cadiz2,11,Global_NDVI-0000023296-0000069888.tif
3473,Dosso,11,Global_NDVI-0000023296-0000069888.tif
3474,Kita,11,Global_NDVI-0000023296-0000069888.tif
3475,Bulungu,11,Global_NDVI-0000023296-0000069888.tif
3476,Hassi Messaoud,11,Global_NDVI-0000023296-0000069888.tif
3477,Idah,11,Global_NDVI-0000023296-0000069888.tif
3478,Ilebo,11,Global_NDVI-0000023296-0000069888.tif
3479,Mossendjo,11,Global_NDVI-0000023296-0000069888.tif
3480,Ferkessedougou,11,Global_NDVI-0000023296-0000069888.tif
3481,Rosso,11,Global_NDVI-0000023296-0000069888.tif
3482,El Bayadh,11,Global_NDVI-0000023296-0000069888.tif
3483,El Golea,11,Global_NDVI-0000023296-0000069888.tif
3484,Babanusa,11,Global_NDVI-0000023296-0000069888.tif
3485,Mazabuka,11,Global_NDVI-0000023296-0000069888.tif
3486,Nara,11,Global_NDVI-0000023296-0000069888.tif
3487,Kandi,11,Global_NDVI-0000023296-0000069888.tif
3488,Ouesso,11,Global_NDVI-0000023296-0000069888.tif
3489,Owando,11,Global_NDVI-0000023296-0000069888.tif
3490,Nola,11,Global_NDVI-0000023296-0000069888.tif
3491,San,11,Global_NDVI-0000023296-0000069888.tif
3492,Makoua,11,Global_NDVI-0000023296-0000069888.tif
3493,Bitam,11,Global_NDVI-0000023296-0000069888.tif
3494,Nkawkaw,11,Global_NDVI-0000023296-0000069888.tif
3495,Siwa,11,Global_NDVI-0000023296-0000069888.tif
3496,Solwezi,11,Global_NDVI-0000023296-0000069888.tif
3497,Ad Dakhla,11,Global_NDVI-0000023296-0000069888.tif
3498,Kabinda,11,Global_NDVI-0000023296-0000069888.tif
3499,Berekum,11,Global_NDVI-0000023296-0000069888.tif
3500,Fria,11,Global_NDVI-0000023296-0000069888.tif
3501,Grand Bassam,11,Global_NDVI-0000023296-0000069888.tif
3502,Kongolo,11,Global_NDVI-0000023296-0000069888.tif
3503,Mopti,11,Global_NDVI-0000023296-0000069888.tif
3504,Sarh,11,Global_NDVI-0000023296-0000069888.tif
3505,Kawambwa,11,Global_NDVI-0000023296-0000069888.tif
3506,Nguru,11,Global_NDVI-0000023296-0000069888.tif
3507,Owo,11,Global_NDVI-0000023296-0000069888.tif
3508,Carnot,11,Global_NDVI-0000023296-0000069888.tif
3509,Dundo,11,Global_NDVI-0000023296-0000069888.tif
3510,Bondo,11,Global_NDVI-0000023296-0000069888.tif
3511,Djougou,11,Global_NDVI-0000023296-0000069888.tif
3512,Larache,11,Global_NDVI-0000023296-0000069888.tif
3513,Saurimo,11,Global_NDVI-0000023296-0000069888.tif
3514,El Kef,11,Global_NDVI-0000023296-0000069888.tif
3515,Natitingou,11,Global_NDVI-0000023296-0000069888.tif
3516,Kontagora,11,Global_NDVI-0000023296-0000069888.tif
3517,Manono,11,Global_NDVI-0000023296-0000069888.tif
3518,En Nuhud,11,Global_NDVI-0000023296-0000069888.tif
3519,Makeni,11,Global_NDVI-0000023296-0000069888.tif
3520,Tambacounda,11,Global_NDVI-0000023296-0000069888.tif
3521,Bama,11,Global_NDVI-0000023296-0000069888.tif
3522,Oyem,11,Global_NDVI-0000023296-0000069888.tif
3523,Ajdabiya,11,Global_NDVI-0000023296-0000069888.tif
3524,Darnah,11,Global_NDVI-0000023296-0000069888.tif
3525,Macenta,11,Global_NDVI-0000023296-0000069888.tif
3526,Tenkodogo,11,Global_NDVI-0000023296-0000069888.tif
3527,Luena,11,Global_NDVI-0000023296-0000069888.tif
3528,Tindouf,11,Global_NDVI-0000023296-0000069888.tif
3529,Mango,11,Global_NDVI-0000023296-0000069888.tif
3530,Louga,11,Global_NDVI-0000023296-0000069888.tif
3531,Ngaoundere,11,Global_NDVI-0000023296-0000069888.tif
3532,Sikasso,11,Global_NDVI-0000023296-0000069888.tif
3533,Kolda,11,Global_NDVI-0000023296-0000069888.tif
3534,Ouahigouya,11,Global_NDVI-0000023296-0000069888.tif
3535,Tan Tan,11,Global_NDVI-0000023296-0000069888.tif
3536,Bafata,11,Global_NDVI-0000023296-0000069888.tif
3537,Buchanan,11,Global_NDVI-0000023296-0000069888.tif
3538,Tozeur,11,Global_NDVI-0000023296-0000069888.tif
3539,Wamba,11,Global_NDVI-0000023296-0000069888.tif
3540,Marsala,11,Global_NDVI-0000023296-0000069888.tif
3541,Iwo,11,Global_NDVI-0000023296-0000069888.tif
3542,Bafang,11,Global_NDVI-0000023296-0000069888.tif
3543,Qasserine,11,Global_NDVI-0000023296-0000069888.tif
3544,Tiznit,11,Global_NDVI-0000023296-0000069888.tif
3545,Kamsar,11,Global_NDVI-0000023296-0000069888.tif
3546,Bangassou,11,Global_NDVI-0000023296-0000069888.tif
3547,Buta,11,Global_NDVI-0000023296-0000069888.tif
3548,Faro,11,Global_NDVI-0000023296-0000069888.tif
3549,Lorca,11,Global_NDVI-0000023296-0000069888.tif
3550,Ho,11,Global_NDVI-0000023296-0000069888.tif
3551,Lambarene,11,Global_NDVI-0000023296-0000069888.tif
3552,Azare,11,Global_NDVI-0000023296-0000069888.tif
3553,Batouri,11,Global_NDVI-0000023296-0000069888.tif
3554,Eyumojok,11,Global_NDVI-0000023296-0000069888.tif
3555,Kenema,11,Global_NDVI-0000023296-0000069888.tif
3556,Cabinda,11,Global_NDVI-0000023296-0000069888.tif
3557,Koutiala,11,Global_NDVI-0000023296-0000069888.tif
3558,Sokode,11,Global_NDVI-0000023296-0000069888.tif
3559,Kamina,11,Global_NDVI-0000023296-0000069888.tif
3560,Surt,11,Global_NDVI-0000023296-0000069888.tif
3561,Lisala,11,Global_NDVI-0000023296-0000069888.tif
3562,Ja̩n,11,Global_NDVI-0000023296-0000069888.tif
3563,Kissidougou,11,Global_NDVI-0000023296-0000069888.tif
3564,Kuito,11,Global_NDVI-0000023296-0000069888.tif
3565,Iseyin,11,Global_NDVI-0000023296-0000069888.tif
3566,Bouar,11,Global_NDVI-0000023296-0000069888.tif
3567,Oturkpo,11,Global_NDVI-0000023296-0000069888.tif
3568,Tubruq,11,Global_NDVI-0000023296-0000069888.tif
3569,Potiskum,11,Global_NDVI-0000023296-0000069888.tif
3570,Yambio,11,Global_NDVI-0000023296-0000069888.tif
3571,Bossangoa,11,Global_NDVI-0000023296-0000069888.tif
3572,Taza,11,Global_NDVI-0000023296-0000069888.tif
3573,Arrecife,11,Global_NDVI-0000023296-0000069888.tif
3574,Gibraltar,11,Global_NDVI-0000023296-0000069888.tif
3575,Adrar,11,Global_NDVI-0000023296-0000069888.tif
3576,Settat,11,Global_NDVI-0000023296-0000069888.tif
3577,Choma,11,Global_NDVI-0000023296-0000069888.tif
3578,Bata,11,Global_NDVI-0000023296-0000069888.tif
3579,Limbe,11,Global_NDVI-0000023296-0000069888.tif
3580,Mongu,11,Global_NDVI-0000023296-0000069888.tif
3581,Agboville,11,Global_NDVI-0000023296-0000069888.tif
3582,Huelva,11,Global_NDVI-0000023296-0000069888.tif
3583,Matruh,11,Global_NDVI-0000023296-0000069888.tif
3584,Ziguinchor,11,Global_NDVI-0000023296-0000069888.tif
3585,Mbanza-Ngungu,11,Global_NDVI-0000023296-0000069888.tif
3586,Saint-Louis,11,Global_NDVI-0000023296-0000069888.tif
3587,Daloa,11,Global_NDVI-0000023296-0000069888.tif
3588,Saida2,11,Global_NDVI-0000023296-0000069888.tif
3589,Ouezzane,11,Global_NDVI-0000023296-0000069888.tif
3590,Labe,11,Global_NDVI-0000023296-0000069888.tif
3591,Birnin Kebbi,11,Global_NDVI-0000023296-0000069888.tif
3592,Touggourt,11,Global_NDVI-0000023296-0000069888.tif
3593,Bo,11,Global_NDVI-0000023296-0000069888.tif
3594,Tshikapa,11,Global_NDVI-0000023296-0000069888.tif
3595,Kpalime,11,Global_NDVI-0000023296-0000069888.tif
3596,Koudougou,11,Global_NDVI-0000023296-0000069888.tif
3597,Man,11,Global_NDVI-0000023296-0000069888.tif
3598,Bida,11,Global_NDVI-0000023296-0000069888.tif
3599,Mascara,11,Global_NDVI-0000023296-0000069888.tif
3600,Melilla,11,Global_NDVI-0000023296-0000069888.tif
3601,Almeria,11,Global_NDVI-0000023296-0000069888.tif
3602,Berberati,11,Global_NDVI-0000023296-0000069888.tif
3603,Djelfa,11,Global_NDVI-0000023296-0000069888.tif
3604,Guider,11,Global_NDVI-0000023296-0000069888.tif
3605,Gagnoa,11,Global_NDVI-0000023296-0000069888.tif
3606,Abengourou,11,Global_NDVI-0000023296-0000069888.tif
3607,Mwene-Ditu,11,Global_NDVI-0000023296-0000069888.tif
3608,Nabeul,11,Global_NDVI-0000023296-0000069888.tif
